"song_name","artist_id","artist_name","play_count","song_id","user_id"
"High Fidelity","AREGC1Z1187B995A90","Jurassic 5",5,"SOQPYSQ12AF72AB0FD","CAURZLC13332BDCEF7"
"What Have I Done To Deserve This","ARA60941187B9AD4A3","Pet Shop Boys",1,"SOEOKVS12A6310D8FE","CAURZLC13332BDCEF7"
"Espera","ARRI5MR1187FB47CAB","Esperanza Spalding",1,"SOSOMYW12AB0182858","CAURZLC13332BDCEF7"
"Precious","ARRI5MR1187FB47CAB","Esperanza Spalding",1,"SOUIESP12AB018283E","CAURZLC13332BDCEF7"
"Mela","ARRI5MR1187FB47CAB","Esperanza Spalding",NA,"SOAYFJH12AB0182847","CAURZLC13332BDCEF7"
"Fall In","ARRI5MR1187FB47CAB","Esperanza Spalding",1,"SOQIKIU12AB0181342","CAURZLC13332BDCEF7"
"Falling or Flying","AROT1G41187FB3F80B","Grace Potter and the Nocturnals",5,"SOMFPCO12AF72ABFC2","CAURZLC13332BDCEF7"
"Being Boring","ARA60941187B9AD4A3","Pet Shop Boys",NA,"SODBAVQ12A6310D906","CAURZLC13332BDCEF7"
"Until The End Of Time","ARWK5QH1187B9A9B7F","Justin Timberlake",1,"SOUFIGL1313439C2E8","CAURZLC13332BDCEF7"
"If You Only Knew","AREGC1Z1187B995A90","Jurassic 5",NA,"SOLEICL12A6D4F909F","CAURZLC13332BDCEF7"
"Ready_ Steady_ Go (Album Version)","ARSY9N31187B9AD38A","Paul Oakenfold",NA,"SOYPWKK12A8C136494","CAURZLC13332BDCEF7"
"Love Song For No One","ARZENOX1187B98A645","John Mayer",NA,"SOQJLDY12AAF3B456D","CAURZLC13332BDCEF7"
"Haunted","ARKU3Z61187FB51DCA","Rihanna",2,"SONQOZH12A8C12FDBC","CAURZLC13332BDCEF7"
"La Ritournelle","ARIY7YK1187FB5AC73","Sébastien Tellier",1,"SOKILDI12A679C807F","CAXIVBP1332EBBF104"
"Elephant Gun","ARQOBT71187FB4CCCA","Beirut",5,"SOHNVHC12A6D4F95AB","CAXIVBP1332EBBF104"
"Subterranean Homesick Alien","ARH6W4X1187B99274F","Radiohead",1,"SODTEES13167714E0C","CAXIVBP1332EBBF104"
"Fitter Happier","ARH6W4X1187B99274F","Radiohead",8,"SOGBLMI12AB01856AC","CAXIVBP1332EBBF104"
"Climbing Up The Walls","ARH6W4X1187B99274F","Radiohead",NA,"SOWKEUN12AF72AB837","CAXIVBP1332EBBF104"
"November Has Come","ARAXU5Z1187B98FECD","Gorillaz",NA,"SOLJQBW12A6702187B","CAXIVBP1332EBBF104"
"DLZ","AR0PK561187B9B9EF9","TV on the Radio",NA,"SOFLJIY12A8C13FF69","CAXIVBP1332EBBF104"
"My Love","AR2JB471187FB470A2","The Bird and the Bee",1,"SOSUWJE12AB0184567","CAXIVBP1332EBBF104"
"Everything In Its Right Place","ARH6W4X1187B99274F","Radiohead",9,"SOAOPCG12AC468D27E","CAXIVBP1332EBBF104"
"Dumpweed","ARA3I0J1187FB57869","blink-182",NA,"SOTGCYY12A6310D7A2","CAXIVBP1332EBBF104"
"Kid A","ARH6W4X1187B99274F","Radiohead",1,"SOWWCJL13167714140","CAXIVBP1332EBBF104"
"Kids With Guns","ARAXU5Z1187B98FECD","Gorillaz",NA,"SOVXUKQ12A67021875","CAXIVBP1332EBBF104"
"Barrytown","ARQT9SA1187B9AD3C7","Steely Dan",20,"SOVCDVT12AB0181485","CAXIVBP1332EBBF104"
"Love Shack (Album Version)","ARVML631187B99E90D","The B-52's",23,"SOJNNUA12A8AE48C7A","CAXIVBP1332EBBF104"
"Soft Shock","AR6NYHH1187B9BA128","Yeah Yeah Yeahs",1,"SOFJAJP12AB0181E62","CAXIVBP1332EBBF104"
"Like Water","ARD8JVH1187FB4DA04","Bad Company",NA,"SOZAXCK12A58A7946D","CATMHCT13332DD9A8F"
"Burnin' The Midnight Oil","ARJVTRE1187B9959C0","Foghat",NA,"SOMSGAE12A6D4FB25C","CATMHCT13332DD9A8F"
"Cast On, Cast Off (Album Version)","AR20F0N1187FB4DEE2","The Republic Tigers",NA,"SOFLIYH12AB017FB3C","CATMHCT13332DD9A8F"
"Mother We Just Can't Get Enough","ARL4UQB1187B9B74E3","New Radicals",NA,"SOCTJEL12A6701F62A","CATMHCT13332DD9A8F"
"City Of Lakes","ARG5GH71187FB4C030","Matt Mays",1,"SOWWJTQ12AB017FF45","CATMHCT13332DD9A8F"
"Pushin' Me Away","ARWQ4AM1187B9AD5F8","Jonas Brothers",NA,"SOSNESF12A8C143097","CATMHCT13332DD9A8F"
"Love Making 101","ARGQW6B1187FB4C839","Lloyd",NA,"SOGEYHN12A8C1359A2","CATMHCT13332DD9A8F"
"Touched By An Angel","ARGQW6B1187FB4C839","Lloyd",NA,"SOOICQK12A8C1359A4","CATMHCT13332DD9A8F"
"Dreamlover","ARKSZW81187B9B695D","Mariah Carey",NA,"SOCMEJM12AF72A48D0","CATMHCT13332DD9A8F"
"Peg","ARQT9SA1187B9AD3C7","Steely Dan",1,"SOEBUAK12AB0186952","CATMHCT13332DD9A8F"
"To Whom It May Concern","AR9L6R11187B9AA3F2","Duran Duran",NA,"SOCMQZX12A6310D93A","CATMHCT13332DD9A8F"
"Cold Desert","ARF2EHS1187B994F4E","Kings of Leon",1,"SODHJHX12A58A7D24C","CATMHCT13332DD9A8F"
"Make Yourself","AR1RMYB1187FB5A59E","Incubus",NA,"SOCWAVM12A8C1320D5","CATMHCT13332DD9A8F"
"Disenchanted","AR3R47O1187B9A3ED9","Smash Mouth",1,"SOUBNSF12AF72A13B4","CATMHCT13332DD9A8F"
"The Lounge","ART4QZC1187FB51612","Janet Jackson",1,"SOXGPDM12A6D4F99DE","CATMHCT13332DD9A8F"
"El infame ""Estar y No Estar","AR00FVC1187FB5BE3E","Panda",2,"SOKDAPN12A6D4FB158","CAPIVBE13332950BEF"
"Cemeteries Of London","ARJ7KF01187B98D717","Coldplay",18,"SOQOXDM12A8C137FB0","CAPIVBE13332950BEF"
"Jenny","ARY3WM61187B98C353","The Click Five",1,"SONXCKW12AB0188219","CAPIVBE13332950BEF"
"Happy Birthday (Album Version)","ARY3WM61187B98C353","The Click Five",1,"SOCRPZV12A8C13CF58","CAPIVBE13332950BEF"
"She Said (Acoustic Version)","ARDJAPU1187B9B4D48","Collective Soul",3,"SOFAMFF12A6D4F8D5F","CAPIVBE13332950BEF"
"Use Somebody","ARF2EHS1187B994F4E","Kings of Leon",3,"SOWCKVR12A8C142411","CAPIVBE13332950BEF"
"Clocks","ARJ7KF01187B98D717","Coldplay",1,"SOCVTLJ12A6310F0FD","CAPIVBE13332950BEF"
"Half-Life","AR6S16K1187FB52D04","Duncan Sheik",2,"SOIHJDW12A6702029E","CAPIVBE13332950BEF"
"A Rush Of Blood To The Head","ARJ7KF01187B98D717","Coldplay",1,"SOZLYPM1316771408B","CAPIVBE13332950BEF"
"Narcisista por excelencia","AR00FVC1187FB5BE3E","Panda",1,"SOIYUTJ12A6D4FB15D","CAPIVBE13332950BEF"
"Pathetica","AR00FVC1187FB5BE3E","Panda",2,"SOTZIFG12A6D4FB169","CAPIVBE13332950BEF"
"¡Ah pero cómo vendo cassettes!","AR00FVC1187FB5BE3E","Panda",3,"SOCIHYT12A6D4FB174","CAPIVBE13332950BEF"
"First Time","ARXOYVC1187FB3993B","Markus Schulz",3,"SOQCVLG12AB017ECBD","CAPIVBE13332950BEF"
"I'm Still Breathing","AR0IVTL1187B9AD520","Katy Perry",2,"SOAFQGA12A8C1367FA","CAPIVBE13332950BEF"
"Every Little Thing","ARPTZO31187B9AB533","Dishwalla",NA,"SOZAXCJ12A8C144A60","CAPIVBE13332950BEF"
"Ain't No","ARLGIX31187B9AE9A0","Jay-Z",1,"SOKILDD12A67020DF2","CAKEIOR133331100A5"
"Diamond Joe's (interlude)","ARGXIE31187FB55B48","Tech N9ne",1,"SOGYXNF12AB018F95A","CAKEIOR133331100A5"
"Somebody","AR7Q0O91187FB4DBE7","Plies",5,"SONYMUG12A8C136FE5","CAKEIOR133331100A5"
"Can You Hear Me","ARDCFNZ1187FB3DDB0","Enrique Iglesias",6,"SOXMLDV12A8C13931A","CAKEIOR133331100A5"
"Nasty Girl","ARGXIE31187FB55B48","Tech N9ne",NA,"SOQIQNC12AB0186A00","CAKEIOR133331100A5"
"Blue Drag","ARXBG1X1187FB42A79","Allen Toussaint",1,"SOBVYZS12AB018282E","CAKEIOR133331100A5"
"Hypnos","ARB2XQQ1187B9932E4","Madder Mortem",2,"SOQFCSW12A8C134586","CAKEIOR133331100A5"
"Way Out of Here [Album Version]","ARYO9BU1187B9ADA88","Porcupine Tree",1,"SOJBWKA12A58A7AFBD","CAKEIOR133331100A5"
"Aló","ARAK3X11187B98FCB1","Plastilina Mosh",1,"SOSFFQC12A6D4F8885","CAKEIOR133331100A5"
"L'irréparable","AR2C5G51187FB4203F","Kante",2,"SOFPQGB12A6702052E","CAKEIOR133331100A5"
"Make Music","ARUVX3M1187FB40668","Emanon",1,"SOLIDNF12AAF3B5756","CAKEIOR133331100A5"
"Learning To Fly","ARF4L041187FB4D318","Tom Petty and The Heartbreakers",1,"SONIJFN12A6D4F7A7A","CAKEIOR133331100A5"
"Stirb endlich","AR1SQV21187B9AE9C6","Samsas Traum",2,"SORXHYE12AB0180627","CAKEIOR133331100A5"
"So Low","ARYEVEP1187FB54C5A","Nebula",1,"SOLSNWP12A8C13E177","CAKEIOR133331100A5"
"Rainbows End","AR2CRN41187FB38538","Modern English",1,"SOTUZZQ12AF72A4163","CAKEIOR133331100A5"
"Sample Track 2","ARWR05M1187B9951A2","AC/DC",1,"SOLRGNF12AB0187CF4","CAOAGSU13332A5A5B5"
"Smooth Criminal","ARO6A7Q1187FB4CFC4","Alien Ant Farm",1,"SOOCKPO12A67021D10","CAOAGSU13332A5A5B5"
"Gives You Hell","ARR1R5V1187FB4D234","The All-American Rejects",1,"SOGPNGN12A8C143969","CAOAGSU13332A5A5B5"
"Mother We Just Can't Get Enough","ARL4UQB1187B9B74E3","New Radicals",NA,"SOCTJEL12A6701F62A","CAOAGSU13332A5A5B5"
"Hotel California","AR16GSC1187B9A6291","Eagles",2,"SOEBOWM12AB017F279","CAOAGSU13332A5A5B5"
"Ghosts N Stuff","ARJS9GN1187FB578C4","Deadmau5",NA,"SOEPZQS12A8C1436C7","CAOAGSU13332A5A5B5"
"Woman","ARDF8K01187FB37200","Wolfmother",2,"SOSNOSA12A67ADA05B","CAOAGSU13332A5A5B5"
"Electric Feel","ARI3Y821187FB3649C","MGMT",7,"SOXPFLM12A8AE48C50","CAOAGSU13332A5A5B5"
"The Bad Touch","ARAWQ751187FB36C18","Bloodhound Gang",1,"SOPUELG12A6701D215","CAOAGSU13332A5A5B5"
"One Headlight","AR9HQ7S1187B9ACDCA","The Wallflowers",2,"SONMOVN12A8C13C0C9","CAOAGSU13332A5A5B5"
"Let's Dance To Joy Division","ARUK3I61187FB5BC71","The Wombats",2,"SOCNVQU12A58A7DB65","CAOAGSU13332A5A5B5"
"Stay With Me","ARWDEEB11E2835E73C","Faces",1,"SOVPIUN12A6D4F8F1E","CANXCNT13332B4D9C7"
"Rebel Yell","AR4T2IF1187B9ADBB7","Billy Idol",9,"SOLLVFE12A6D4F9793","CANXCNT13332B4D9C7"
"Dreams (Remastered Version)","ARNLO5S1187B9B80CC","Van Halen",1,"SOIFFBT12A670215B5","CANXCNT13332B4D9C7"
"Best Of Both Worlds (Remastered Album Version)","ARNLO5S1187B9B80CC","Van Halen",4,"SOJUIBR12A670215C0","CANXCNT13332B4D9C7"
"Where Do You Go To (My Lovely)","AROV7XV1187B9A2A3D","Peter Sarstedt",5,"SOJDYEC12A6D4F833A","CANXCNT13332B4D9C7"
"Waiting For A Girl Like You","AR91TYN1187FB419B4","Foreigner",1,"SOBGNMG12A8C133DFD","CANXCNT13332B4D9C7"
"Best Of Both Worlds (Remastered Album Version)","ARNLO5S1187B9B80CC","Van Halen",5,"SOJUIBR12A670215C0","CANXCNT13332B4D9C7"
"Panama (Remastered Live Version)","ARNLO5S1187B9B80CC","Van Halen",12,"SOQXNFV12A670215CC","CANXCNT13332B4D9C7"
"One More Chance","ARP3XW41187FB40636","Saliva",1,"SOEYYND12A6D4F7D50","CANXCNT13332B4D9C7"
"Talk To Me","ARQ9QRK1187B9AF231","The Outfield",3,"SOWRAKN12AF72A1B86","CANXCNT13332B4D9C7"
"Empire State Of Mind (Part II) Broken Down","AR52EZT1187B9900BF","Alicia Keys",16,"SOUCMUI12AB018C0C6","CANXCNT13332B4D9C7"
"Un Dia Gris","ARW23ZV1187FB558A3","Paulina Rubio",76,"SONJXPP12A8AE48D26","CANXCNT13332B4D9C7"
"The Storm","ARV25KN1187B9B5EDF","Pandora's Box",2,"SOVPSBA12A6D4F8045","CANXCNT13332B4D9C7"
"Rock 'N' Roll Weekend","AR0YTWT1187FB3D62F","Sammy Hagar",25,"SOVPWDW12A8C1327D0","CANXCNT13332B4D9C7"
"Twentieth Century Fox","ARV25KN1187B9B5EDF","Pandora's Box",2,"SOEHIWU12A6D4F803F","CANXCNT13332B4D9C7"
"Take It Easy (love Nothing) (Album Version)","ARH0TST1187FB3F8F1","Bright Eyes",1,"SOPKQMX12A8C13D068","CAIIBSC1332EB842D6"
"Stem/Long Stem","ARME7101187FB3ECDD","DJ Shadow",2,"SOZCRSK12A6310DF1B","CAIIBSC1332EB842D6"
"Skullfuckery","ARME7101187FB3ECDD","DJ Shadow",1,"SODZQEM12A6D4F7FFB","CAIIBSC1332EB842D6"
"New York, I Love You But You're Bringing Me Down","ARFIU2R1187B9927F9","LCD Soundsystem",1,"SOGCBQL12A67ADE302","CAIIBSC1332EB842D6"
"Shake A Fist","ARWA8AH1187FB3FC84","Hot Chip",1,"SOWHATW12A8C132857","CAIIBSC1332EB842D6"
"The Battery","ARVXFBU1187B989D86","Boys Noize",1,"SOJKAWG12A81C21781","CAIIBSC1332EB842D6"
"Con Migo","ARYFXQ21187FB4DAEF","Poncho Sanchez",1,"SOKOEBH12AAF3B277D","CAIIBSC1332EB842D6"
"Run To Me","AR6LKUT1187FB57287","Bee Gees",1,"SOPLVNE12A58A7AC5A","CAIIBSC1332EB842D6"
"Wishing Well","ARTYXEZ1187FB54560","The Airborne Toxic Event",1,"SORZQWS12AF729E534","CAIIBSC1332EB842D6"
"Does This Mean You're Moving On?","ARTYXEZ1187FB54560","The Airborne Toxic Event",1,"SOAMELF12A8C1401A0","CAIIBSC1332EB842D6"
"She Spider","ARHRMYH1187B9A675B","Mew",1,"SOKDWBE12A8C138B07","CAIIBSC1332EB842D6"
"Blood","AR6XU001187FB3EF54","El-P",1,"SOTTTEQ12B0B80CA01","CAIIBSC1332EB842D6"
"Gettin' Funkier All The time","AR594TJ1187B9A2220","The Meters",5,"SOJPXCY12A6D4F8DA2","CAIIBSC1332EB842D6"
"My Heart Is An Open Book","ARI4VIJ1187B993AD4","Carl Dobkins Jr.",1,"SOGYNYW12A8C144429","CAIIBSC1332EB842D6"
"You Were Right","ARUPWVD1187FB4DA36","Badly Drawn Boy",1,"SOSJNTV12A58A791FE","CAIIBSC1332EB842D6"
"Feuer Frei","ARWAQTR1187FB38810","Rammstein",1,"SOSFPMR12A8C13D44A","CAUBYKN1332EB1F1D0"
"Hypnopaedia","AR5JDDD1187FB460C4","The Octopus Project",1,"SOJHCOH12A8AE45F4F","CAUBYKN1332EB1F1D0"
"Dream Machine","AR72SL21187B9A5E19","Mark Farina",1,"SOMPLEL12AB0183438","CAUBYKN1332EB1F1D0"
"Simple","ARJK7JU1187FB4C3F3","Simian Mobile Disco",1,"SOLARJV12AB018306B","CAUBYKN1332EB1F1D0"
"Flash","ARXD4BQ1187B99224E","Johan Gielen",3,"SONANKR12A8AE48518","CAUBYKN1332EB1F1D0"
"Abandon Opening Titles","ARJ68391187FB3F988","Clint Mansell",1,"SOLNAFL12AB0185099","CAUBYKN1332EB1F1D0"
"Kill 'Em All...","ARJ68391187FB3F988","Clint Mansell",1,"SOIUTWP12A6D4FA1B6","CAUBYKN1332EB1F1D0"
"First Person Shooter","ARJ68391187FB3F988","Clint Mansell",1,"SOYXCSV12A6D4FA1B8","CAUBYKN1332EB1F1D0"
"AMERIKA","ARWAQTR1187FB38810","Rammstein",1,"SOGHFDV12A6D4F7E0D","CAUBYKN1332EB1F1D0"
"The Snake And The Moon (Remastered)","ARF8ZJW1187B98C949","Dead Can Dance",1,"SOSOEHZ12A8C13DBBC","CAUBYKN1332EB1F1D0"
"Northern Skyline","ARPXDY61187B9AD0A8","Clannad",2,"SOTWNKX12AB018B594","CAUBYKN1332EB1F1D0"
"Central Reservation","ARQI8NP1187B9AC77E","Beth Orton",1,"SOOQQDQ12A8AE47CA9","CAUBYKN1332EB1F1D0"
"Why Does My Heart Feel So Bad? (2006 Digital Remaster)","ARPT0RR1187FB527E1","Moby",9,"SOXKGUD12A58A7C687","CAUBYKN1332EB1F1D0"
"rammstein-ohne_dich-[www.goldesel.to]","ARWAQTR1187FB38810","Rammstein",1,"SOLLXAI12A6D4F7DC0","CAUBYKN1332EB1F1D0"
"Prête A Porter","ARK0CY71187B9B429B","Paris Combo",1,"SOJSXTU12AAF3B464A","CAUBYKN1332EB1F1D0"
"EMI (Unlimited Edition)","ARD3LXU1187B9ABFC5","Sex Pistols",2,"SOLYSGH12A6310E065","CASIQXU133330B6B0B"
"Never Know","ARC8CQZ1187B98DECA","Jack Johnson",3,"SOMYECL12A6701D9C8","CASIQXU133330B6B0B"
"Do You Remember","ARC8CQZ1187B98DECA","Jack Johnson",1,"SOKUTUM12A6701D9CD","CASIQXU133330B6B0B"
"Soco Amaretto Lime","ARE602H1187FB3B8F8","Brand New",1,"SOEEUYU1311AFE9D18","CASIQXU133330B6B0B"
"The Outside","ARS54I31187FB46721","Taylor Swift",1,"SOILUML12AB017FC20","CASIQXU133330B6B0B"
"T.S.R.","ARDUFS01187FB4CF5E","Against Me!",3,"SOUTQRP12AB018593F","CASIQXU133330B6B0B"
"Injection","ARZWK2R1187B98F09F","Rise Against",1,"SOGMPOZ12A6D4F72B1","CASIQXU133330B6B0B"
"Annie","AR5LDM21187B9AC3DE","Vanessa Carlton",5,"SOSDNKR12AB017D8FE","CASIQXU133330B6B0B"
"San Francisco","AR5LDM21187B9AC3DE","Vanessa Carlton",1,"SOSQRSZ12AB017D903","CASIQXU133330B6B0B"
"Afterglow","AR5LDM21187B9AC3DE","Vanessa Carlton",1,"SOVVZAZ12A6310DBCF","CASIQXU133330B6B0B"
"Private Radio","AR5LDM21187B9AC3DE","Vanessa Carlton",1,"SOATVVR12A6310DBD0","CASIQXU133330B6B0B"
"She Floats","AR5LDM21187B9AC3DE","Vanessa Carlton",1,"SOKRIGD12A6310DBD4","CASIQXU133330B6B0B"
"Wrong Turn","ARC8CQZ1187B98DECA","Jack Johnson",3,"SOLLBAK12A6D4F6AA7","CASIQXU133330B6B0B"
"We're Going To Be Friends","ARC8CQZ1187B98DECA","Jack Johnson",1,"SOBZCUC12A58A7D9AD","CASIQXU133330B6B0B"
"Under The Knife","ARZWK2R1187B98F09F","Rise Against",1,"SOGRXXV1315CD50CDC","CASIQXU133330B6B0B"
"Rain","ARZPRLO1187FB36A86","Guano Apes",1,"SODSKZZ12AB0188524","CAYBIFD1333273FEAE"
"Robocop Gay","AR3B2UY1187B99B19F","Mamonas Assassinas",NA,"SOQRCBF12A8AE48F5D","CAYBIFD1333273FEAE"
"Modern Way","ARVAC3K1187FB4DED4","Kaiser Chiefs",1,"SOPBQKY12AB0182306","CAYBIFD1333273FEAE"
"End Of A Century","ARKVITV1187B9AE854","Blur",9,"SOCDXUG12B0B8064EA","CAYBIFD1333273FEAE"
"Jesus Loves You (Album Version)","AROL78E1187B9B98A1","Stellar Kart",1,"SOAAFYH12A8C13717A","CAYBIFD1333273FEAE"
"You've Got The Love","ARNCHOP121318C56B8","Florence + The Machine",7,"SOPAYPV12AB017DB0C","CAYBIFD1333273FEAE"
"All Star","AR3R47O1187B9A3ED9","Smash Mouth",8,"SOFPXFY12A6701C5C3","CAYBIFD1333273FEAE"
"Hide","ARMSL551187FB3F4B0","K's Choice",3,"SOAJPWK12A8C136DF3","CAYBIFD1333273FEAE"
"Now Is Mine","ARMSL551187FB3F4B0","K's Choice",1,"SOJQWCF12A8C1343C2","CAYBIFD1333273FEAE"
"Believe","ARMSL551187FB3F4B0","K's Choice",1,"SOKHSFO12A8C1343DE","CAYBIFD1333273FEAE"
"Heiterkeit","ARESRRQ1187FB42124","PeterLicht",1,"SOKVDJM12A8C13B274","CAYBIFD1333273FEAE"
"Speechless (Album Version)","AR0FFYE1187FB3B00A","The Veronicas",8,"SOQKZMA12A8AE48F76","CAYBIFD1333273FEAE"
"If You're Not Scared","ARMSL551187FB3F4B0","K's Choice",3,"SOEUNCH12A8C1335C8","CAYBIFD1333273FEAE"
"Love Comes Tumbling","ARUJ5A41187FB3F5F1","U2",2,"SOBGVLX12A6310DF8F","CAYBIFD1333273FEAE"
"Do Not Pass Me By","ARU9T991187B9B1680","MC Hammer",1,"SOYYMJT12A6D4F79E6","CAYBIFD1333273FEAE"
"Road To Nowhere","ARROQSO1187B9AEB80","Talking Heads",10,"SOKZDAE1315CD4A27A","CAOYQWW13332B7FE20"
"One For The Road (LP Version)","AR5SDCC1187FB3FE24","House of Pain",1,"SONPJPU12AF72A1FA6","CAOYQWW13332B7FE20"
"Smells Like Nirvana","AR7WFGC1187B9B1CD4","""Weird Al"" Yankovic",1,"SOKFTSQ12A8C131A1A","CAOYQWW13332B7FE20"
"Cannabis","AR2ZHQR1187B9A5566","Ska-P",1,"SONBLML12A8C139097","CAOYQWW13332B7FE20"
"Oh Pretty Woman","AR56P361187B9AC4DB","Gary Moore",1,"SOVBVZZ12A6D4F746F","CAOYQWW13332B7FE20"
"The Ballad Of Chasey Lain","ARAWQ751187FB36C18","Bloodhound Gang",1,"SOYTENY12AF72A9A38","CAOYQWW13332B7FE20"
"Asleep At The Wheel","ARAWQ751187FB36C18","Bloodhound Gang",1,"SOHVWZY12A8C137F5C","CAOYQWW13332B7FE20"
"Walking On The Moon","ARIPLUN1187B99B9F9","The Police",9,"SOMZKTC1315CD44CD3","CAOYQWW13332B7FE20"
"Same Old City (Album)","ARO77OC1187FB42D94","Velocity Girl",1,"SOQSGYJ12A8C130A2B","CAOYQWW13332B7FE20"
"Nostalgia","ARNVG9C1187B9B771F","The Long Blondes",1,"SOZVUUB12A8C13B5EF","CAOYQWW13332B7FE20"
"Make Her Say","ARD46C811C8A414F3F","Kid Cudi",1,"SOTNHIP12AB0183131","CAOYQWW13332B7FE20"
"Spieluhr","ARWAQTR1187FB38810","Rammstein",1,"SOJHLTS12AAF3B5BA6","CAOYQWW13332B7FE20"
"Sincerité Et Jalousie","ARZO9UQ1187FB4D261","Alliance Ethnik",4,"SOBOUPA12A6D4F81F1","CAOYQWW13332B7FE20"
"Fotos","ARHYAMG1187B9A43F1","Fotos",10,"SOAACFT12A8C137EB8","CAOYQWW13332B7FE20"
"Skandal Im Sperrbezirk (Original)","ARERIMH1187FB3D40C","Spider Murphy Gang",1,"SOHWVPX12A6D4F6695","CAOYQWW13332B7FE20"
"Moving To New York","ARUK3I61187FB5BC71","The Wombats",1,"SOUGUKH12A8C13FBB0","CAYQTOJ13332EA15EB"
"Untitled #7","AR3OFYJ1187FB41167","Flying Lotus",1,"SOKUMNA12A8C131B4B","CAYQTOJ13332EA15EB"
"The Ballad of Michael Valentine","ARVG4OK1187B9B6BD3","The Killers",1,"SOBIMTY12A6D4F931F","CAYQTOJ13332EA15EB"
"GNG BNG","AR3OFYJ1187FB41167","Flying Lotus",1,"SOKYRPO12A8C135E20","CAYQTOJ13332EA15EB"
"Riot","AR3OFYJ1187FB41167","Flying Lotus",3,"SOOIMYS12A8C135E18","CAYQTOJ13332EA15EB"
"Brainfeeder","AR3OFYJ1187FB41167","Flying Lotus",2,"SOLGIFI12A8C135DE3","CAYQTOJ13332EA15EB"
"Golden Diva","AR3OFYJ1187FB41167","Flying Lotus",4,"SORFFOI12A8C135E10","CAYQTOJ13332EA15EB"
"Parisian Goldfish","AR3OFYJ1187FB41167","Flying Lotus",1,"SOQHHBY12A8C13336B","CAYQTOJ13332EA15EB"
"Melt!","AR3OFYJ1187FB41167","Flying Lotus",1,"SODBMSF12A8C135DFD","CAYQTOJ13332EA15EB"
"Camel","AR3OFYJ1187FB41167","Flying Lotus",1,"SOOPRQI12A8C135DF9","CAYQTOJ13332EA15EB"
"Beginners Falafel","AR3OFYJ1187FB41167","Flying Lotus",5,"SOGFQWV12A8C135DF1","CAYQTOJ13332EA15EB"
"Breathe . Something/Stellar STar","AR3OFYJ1187FB41167","Flying Lotus",1,"SORAQKI12A8C135DE9","CAYQTOJ13332EA15EB"
"Comet Course","AR3OFYJ1187FB41167","Flying Lotus",1,"SOHFLHO12A8C135E05","CAYQTOJ13332EA15EB"
"What They Found","AR5JDDD1187FB460C4","The Octopus Project",3,"SOTORXA12A58A79338","CAYQTOJ13332EA15EB"
"Rorol","AR5JDDD1187FB460C4","The Octopus Project",1,"SOAMPRJ12A8AE45F38","CAYQTOJ13332EA15EB"
"Barnacle Goose","AR43IDV1187FB4691A","Born Ruffians",2,"SOLOFQT12A8C1333A1","CAEZUCT133329A2B78"
"Red_ Yellow & Blue","AR43IDV1187FB4691A","Born Ruffians",1,"SODCNQV12A8C133397","CAEZUCT133329A2B78"
"Little Kids","ARVFDUT1187FB3C44E","Deerhunter",1,"SOMYMQP12A8C1344E8","CAEZUCT133329A2B78"
"Calvary Scars","ARVFDUT1187FB3C44E","Deerhunter",1,"SOKGWGH12B0B806304","CAEZUCT133329A2B78"
"Activa","ARVFDUT1187FB3C44E","Deerhunter",1,"SOWOXRI12A8C134504","CAEZUCT133329A2B78"
"miss meri","ARYXSER1187FB43975","Two Gallants",1,"SORVBMQ12A8AE47100","CAEZUCT133329A2B78"
"Spirit In The Sky","ARUPZB41187FB52CEE","Norman Greenbaum",1,"SOFKQOB12A8C142FEB","CAEZUCT133329A2B78"
"Foxes Mate For Life","AR43IDV1187FB4691A","Born Ruffians",2,"SORZMRW12A8C1333BA","CAEZUCT133329A2B78"
"Lovebox","ARWRMUE1187B9AC2CB","Groove Armada",2,"SOUKENV12A8C13B668","CAEZUCT133329A2B78"
"Drunk Kid Catholic","ARH0TST1187FB3F8F1","Bright Eyes",1,"SOZPLKR12A6D4F8421","CAEZUCT133329A2B78"
"Southern State","ARH0TST1187FB3F8F1","Bright Eyes",NA,"SOIASQI12A6D4FA794","CAEZUCT133329A2B78"
"Auto Pilot","AR6G4V01187B9AD086","Queens of the Stone Age",1,"SOGAAFJ12AF72A4E87","CAEZUCT133329A2B78"
"Everything I Try to Do, Nothing Seems to Turn Out Right","ARHWR8B1187FB557D3","The Decemberists",1,"SOXNXYQ12AB01852BF","CAEZUCT133329A2B78"
"Love Stinks","AR7GM0K1187B9B74B4","The J. Geils Band",1,"SODRQMA12A58A7CBFD","CAEZUCT133329A2B78"
"In the Summertime","AR7UCAA119B8668A2B","The Rural Alberta Advantage",1,"SOGKBQM12A58A7DC17","CAEZUCT133329A2B78"
"Can't Say Goodbye","ARZ5H0P1187B98A1DD","Snoop Dogg",1,"SOIGWTI12A8C13D7B8","CAEFLLN13332C266EA"
"Be Aware","ARIDD6O1187B9BA127","Soldiers of Jah Army",1,"SORZSTP12A8C133573","CAEFLLN13332C266EA"
"Forget My Name","ARK9A3Y1187FB4C02B","Danko Jones",1,"SOFODRK12AB018040B","CAEFLLN13332C266EA"
"Hay Un Son","ARMYDZ21187B9A550C","Orishas",1,"SOYQKHX12A6BD4F039","CAEFLLN13332C266EA"
